Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2023-10-02,1678.355,1743.928,1637.38,1655.51,856224.82630779
2023-10-03,1655.48,1670.453,1643.851,1654.683,330521.93063447
2023-10-04,1654.413,1659.973,1625.227,1644.092,429589.91563707
2023-10-05,1644.102,1655.03,1607.643,1614.896,432405.5435883
2023-10-06,1614.896,1661.885,1610.735,1652.937,344009.48225434
2023-10-07,1653.378,1655.819,1631.133,1634.591,133196.96721033
2023-10-08,1634.641,1642.249,1617.408,1633.791,198750.17799517
2023-10-09,1633.781,1636.532,1552.162,1579.772,588199.16839665
2023-10-10,1579.772,1595.028,1551.1,1565.412,499134.74492549
2023-10-11,1565.422,1578.462,1548.471,1565.582,454255.71929481
2023-10-12,1565.576,1568.983,1522.426,1537.121,431315.99567671
2023-10-13,1537.121,1574.072,1535.124,1558.923,325407.37209796
2023-10-14,1558.817,1562.512,1544.45,1555.047,157131.54663171
2023-10-15,1555.047,1566.897,1548.718,1560.392,153748.5842271
2023-10-16,1560.402,1633.689,1552.91,1590.352,529801.49979848
2023-10-17,1590.362,1605.53,1552.243,1562.458,386717.85869339
2023-10-18,1562.468,1585.717,1556.191,1559.137,316441.33222748
2023-10-19,1559.127,1574.956,1542.402,1564.06,380107.84083749
2023-10-20,1564.015,1630.485,1561.955,1607.965,505305.33257007
2023-10-21,1607.965,1644.471,1593.092,1629.538,309889.54235604
2023-10-22,1629.548,1647.96,1622.218,1636.536,312000.86464016
2023-10-23,1636.536,1725.7,1634.782,1717.623,809268.70517466
2023-10-24,1717.613,1854.399,1716.052,1787.305,1378432.5406822
2023-10-25,1786.586,1814.012,1760.183,1789.341,558637.15968601
2023-10-26,1789.579,1865.198,1763.232,1799.898,736401.18919289
2023-10-27,1799.88,1811.894,1750.645,1781.002,424246.86289665
2023-10-28,1781.07,1801.542,1775.673,1783.535,170636.81302401
2023-10-29,1783.553,1811.825,1770.366,1805.772,195924.70998721
2023-10-30,1805.762,1828.042,1778.557,1809.937,365307.01983935
2023-10-31,1810.025,1819.964,1783.927,1809.79,350286.82501592
2023-11-01,1809.79,1858.229,1783.707,1843.941,830209.85511135
2023-11-02,1843.941,1875.466,1786.459,1796.153,679207.48039759
2023-11-03,1796.153,1832.605,1779.248,1831.904,538234.84331016
2023-11-04,1831.914,1858.816,1824.897,1858.777,295030.36589422
2023-11-05,1858.958,1913.89,1847.425,1887.179,648169.54621314
2023-11-06,1886.768,1914.785,1871.764,1903.633,526585.10921643
2023-11-07,1903.823,1907.657,1850.743,1880.365,657099.18203614
2023-11-08,1880.375,1904.952,1873.41,1891.165,404095.31993907
2023-11-09,1891.696,2113.026,1882.865,2094.828,1544287.7615088
2023-11-10,2094.228,2137.102,2067.485,2083.243,1010323.5833402
2023-11-11,2082.512,2094.24,2033.15,2045.521,485659.9334153
2023-11-12,2045.491,2067.616,2016.315,2061.655,375118.59417257
2023-11-13,2061.655,2118.572,2031.168,2059.246,590264.70643348
2023-11-14,2059.366,2069.808,1947.541,1987.058,465642.30660562
2023-11-15,1987.058,2063.194,1967.396,2053.555,728547.94124874
2023-11-16,2054.126,2091.017,1939.614,1968.086,1012637.445996
2023-11-17,1968.417,1991.459,1905.617,1963.237,749411.00029054
2023-11-18,1963.237,1972.176,1918.354,1958.149,415674.98127303
2023-11-19,1958.159,1988.674,1944.346,1981.692,265990.82233704
2023-11-20,1981.702,2067.599,1980.711,2025.627,814869.18806212
2023-11-21,2025.407,2035.922,1932.443,1943.238,681208.23623773
2023-11-22,1943.168,2092.837,1930.676,2065.489,797457.13458727
2023-11-23,2065.489,2089.228,2040.574,2066.199,403474.56163002
2023-11-24,2066.209,2133.729,2059.617,2075.568,667375.67448926
2023-11-25,2075.568,2091.836,2066.642,2084.109,202960.22853276
2023-11-26,2084.109,2095.215,2037.325,2077.509,371614.99531865
2023-11-27,2077.509,2077.509,1986.157,2020.42,568959.46105141
2023-11-28,2020.33,2075.82,1995.39,2050.288,523104.99514105
2023-11-29,2050.298,2076.655,2020.076,2029.283,389090.26664107
2023-11-30,2029.293,2052.566,2021.503,2043.667,320036.83968135
2023-12-01,2043.697,2111.714,2040.908,2086.344,635120.66666609
2023-12-02,2086.344,2185.956,2084.063,2158.813,480905.86002979
2023-12-03,2158.883,2217.161,2150.145,2205.764,371146.99055365
2023-12-04,2205.864,2274.214,2182.431,2228.181,879358.8886529
2023-12-05,2227.661,2308.951,2188.909,2281.934,850157.88141891
2023-12-06,2281.934,2312.122,2220.244,2234.366,646049.22535754
2023-12-07,2233.806,2383.268,2221.42,2350.732,820317.39332644
2023-12-08,2350.642,2390.902,2339.457,2364.55,626179.47270525
2023-12-09,2364.62,2403.583,2338.582,2354.052,448314.06667821
2023-12-10,2353.612,2377.294,2321.618,2361.471,266623.50443967
2023-12-11,2361.461,2364.685,2157.242,2222.255,1036704.5448394
2023-12-12,2222.267,2243.257,2165.348,2187.167,645307.14079855
2023-12-13,2187.145,2283.929,2144.271,2261.21,739450.40934435
2023-12-14,2261.35,2318.93,2245.622,2315.33,695080.19992869
2023-12-15,2315.32,2332.076,2224.518,2231.211,539692.02914524
2023-12-16,2231.211,2261.806,2200.466,2227.147,318872.40391516
2023-12-17,2227.135,2246.027,2198.723,2216.585,285454.07329571
2023-12-18,2216.585,2223.178,2117.944,2212.066,548472.77527007
2023-12-19,2212.056,2254.216,2134.397,2176.709,598035.21627715
2023-12-20,2176.719,2265.371,2160.132,2192.186,731224.50956626
2023-12-21,2192.208,2279.528,2183.197,2245.177,765451.64788586
2023-12-22,2245.347,2343.059,2231.157,2314.827,1092512.3253418
2023-12-23,2314.827,2332.515,2267.013,2297.565,381835.90978451
2023-12-24,2297.588,2327.041,2247.232,2260.511,411506.91450086
2023-12-25,2261.081,2304.946,2254.279,2285.453,373357.26763081
2023-12-26,2285.463,2286.09,2182.169,2227.737,497139.30299265
2023-12-27,2227.737,2377.007,2211.834,2366.186,879370.22516584
2023-12-28,2366.927,2447.453,2335.771,2358.214,1009859.4180498
2023-12-29,2357.643,2386.688,2256.428,2282.076,759563.24258
2023-12-30,2282.076,2322.534,2267.977,2287.761,335697.95889075
2023-12-31,2287.761,2320.282,2259.373,2274.241,344450.08378333
2024-01-01,2274.191,2349.3,2265.046,2334.664,285050.51370136
2024-01-02,2335.074,2433.297,2334.8,2359.903,692247.75321166
2024-01-03,2360.153,2385.652,2103.759,2206.306,886184.84027816
2024-01-04,2206.24,2296.753,2197.117,2272.711,594806.69537897
2024-01-05,2272.701,2278.036,2208.058,2249.536,547265.83961421
2024-01-06,2249.536,2278.693,2218.493,2238.792,293587.53100347
2024-01-07,2238.782,2258.726,2209.726,2217.438,270959.06720607
2024-01-08,2217.188,2360.051,2169.951,2339.7,782234.24807554
2024-01-09,2339.7,2371.403,2241.635,2342.166,634310.74108301
2024-01-10,2341.606,2556.588,2317.354,2548.227,1433339.5112292
2024-01-11,2548.227,2687.009,2544.218,2615.587,1306174.7746919
2024-01-12,2615.587,2717.289,2456.447,2496.851,1291128.3108335
2024-01-13,2496.181,2580.382,2495.567,2577.561,633001.88257459
2024-01-14,2577.561,2589.43,2479.794,2507.636,407690.53163013
2024-01-15,2507.866,2551.512,2468.404,2511.078,488151.85314401
2024-01-16,2511.277,2613.905,2499.135,2593.145,502252.88440364
2024-01-17,2593.145,2603.981,2504.919,2526.081,467719.01316737
2024-01-18,2526.081,2546.104,2423.724,2468.035,549961.44185793
2024-01-19,2467.875,2501.721,2413.508,2488.454,519707.04148123
2024-01-20,2488.424,2495.587,2452.603,2469.813,177804.73112765
2024-01-21,2469.813,2480.467,2458.485,2460.643,142638.60201753
2024-01-22,2460.269,2464.255,2301.598,2318.127,605947.77290839
2024-01-23,2318.127,2349.302,2165.871,2224.101,757354.15024329
2024-01-24,2225.258,2262.62,2195.238,2220.225,462903.3047929
2024-01-25,2220.193,2241.39,2171.277,2220.2,363865.98734649
2024-01-26,2220.21,2281.551,2194.716,2267.534,410301.7041937
2024-01-27,2267.534,2282.196,2250.992,2266.437,157464.21668736
2024-01-28,2266.077,2307.699,2239.901,2248.92,233941.2149159
2024-01-29,2249.02,2322.307,2233.274,2311.42,274829.3678197
2024-01-30,2311.4,2391.694,2298.006,2364.936,423125.17953695
2024-01-31,2364.986,2367.896,2265.57,2284.48,455834.30425257
2024-02-01,2284.14,2310.635,2241.183,2296.384,382685.49562494
2024-02-02,2296.754,2323.219,2280.739,2307.666,265652.28520038
2024-02-03,2307.646,2328.396,2291.912,2297.619,134665.29436992
2024-02-04,2297.619,2309.395,2267.025,2287.176,204916.20789372
2024-02-05,2287.166,2336.025,2267.94,2291.624,281015.55323913
2024-02-06,2291.974,2390.901,2288.73,2380.848,466813.36001866
2024-02-07,2381.108,2443.578,2352.14,2425.075,460322.0653799
2024-02-08,2425.075,2462.581,2410.791,2424.789,451605.03517932
2024-02-09,2424.789,2524.899,2418.984,2496.677,718413.00851808
2024-02-10,2496.667,2517.195,2473.564,2496.704,188662.11002591
2024-02-11,2496.714,2540.61,2494.358,2501.215,296867.16300169
2024-02-12,2501.105,2666.69,2472.325,2656.228,672626.05555198
2024-02-13,2656.238,2686.872,2592.839,2637.068,767362.55819496
2024-02-14,2636.258,2788.396,2619.667,2774.658,664768.61031615
2024-02-15,2774.378,2868.342,2762.709,2815.868,896420.64863809
2024-02-16,2815.808,2859.99,2750.594,2791.188,664099.77955747
2024-02-17,2791.178,2811.845,2720.708,2786.143,365132.58218713
2024-02-18,2786.143,2895.289,2765.568,2880.317,468765.52613782
2024-02-19,2880.307,2984.58,2857.659,2962.231,731947.86464026
2024-02-20,2961.831,3004.47,2875.236,2995.619,1018469.2349666
2024-02-21,2995.619,3033.727,2868.113,2934.2,978412.07075409
2024-02-22,2933.86,3035.059,2906.659,2986.944,919083.49794759
2024-02-23,2986.334,2991.754,2906.352,2922.511,521371.59182988
2024-02-24,2922.501,3002.599,2906.347,2988.57,254233.24615095
2024-02-25,2988.33,3118.253,2983.71,3102.276,542878.64987917
2024-02-26,3103.635,3198.248,3037.023,3187.06,715800.09661788
2024-02-27,3186.44,3285.829,3164.739,3248.949,699024.30473542
2024-02-28,3248.949,3492.065,3208.43,3342.678,1258108.9031418
2024-02-29,3342.678,3522.745,3302.693,3323.31,1202990.2485213
2024-03-01,3324.59,3453.4,3321.435,3435.854,656565.33536723
2024-03-02,3435.844,3462.141,3397.535,3407.336,403607.06168783
2024-03-03,3407.336,3493.007,3370.233,3475.023,496572.1447486
2024-03-04,3475.723,3612.794,3435.053,3611.969,1029201.0489169
2024-03-05,3612.459,3824.2,3256.196,3510.981,1791903.3998051
2024-03-06,3510.471,3900.663,3496.771,3815.137,1292308.449409
2024-03-07,3815.327,3940.925,3736.946,3862.526,733359.49652885
2024-03-08,3863.116,3999.716,3830.692,3887.648,782226.4427531
2024-03-09,3887.619,3950.83,3879.777,3908.677,310760.47676459
2024-03-10,3908.638,3971.34,3799.031,3828.782,406312.42501765
2024-03-11,3829.202,4083.383,3767.473,4068.464,914431.26621064
2024-03-12,4068.744,4093.705,3839.591,3950.066,745035.26136419
2024-03-13,3950.066,4084.657,3940.393,3985.052,565438.59833511
2024-03-14,3985.102,4013.616,3723.026,3876.243,547827.16657976
2024-03-15,3876.253,3931.678,3569.536,3729.926,1024917.591461
2024-03-16,3730.126,3780.72,3521.263,3556.71,578598.30971336
2024-03-17,3555.341,3676.337,3411.947,3643.801,737588.32351275
2024-03-18,3643.042,3652.278,3453.592,3522.099,692767.0422849
2024-03-19,3522.279,3546.919,3189.542,3208.244,954188.24187493
2024-03-20,3208.464,3519.329,3057.5,3485.58,1385330.7889858
2024-03-21,3554.281,3569.724,3410.841,3482.389,351128.14311412
2024-03-22,3482.389,3542.262,3250.422,3287.913,704356.82743308
2024-03-23,3287.923,3434.897,3271.342,3377.9,445055.38584771
2024-03-24,3377.1,3449.179,3300.065,3441.344,377915.27416125
2024-03-25,3441.983,3661.465,3419.949,3611.632,829263.5997611
2024-03-26,3612.942,3679.96,3543.763,3605.056,1093414.2893188
2024-03-27,3605.092,3664.934,3458.699,3513.875,979692.09958041
2024-03-28,3513.245,3611.969,3462.411,3567.439,1026959.7555204
2024-03-29,3567.429,3584.908,3450.69,3523.581,751859.80939917
2024-03-30,3523.571,3567.43,3487.937,3507.767,573690.21988608
2024-03-31,3507.237,3654.871,3497.764,3625.735,620252.87424538
2024-04-01,3625.755,3650.673,3418.735,3494.117,941073.48347199
2024-04-02,3494.197,3516.05,3218.446,3267.506,1236811.1551633
2024-04-03,3267.526,3368.343,3204.331,3319.362,1158581.2574847
2024-04-04,3319.372,3444.331,3251.913,3322.397,1089135.5020182
2024-04-05,3322.467,3345.903,3211.233,3322.679,1070843.1318694
2024-04-06,3322.379,3369.358,3308.443,3353.278,427641.19914724
2024-04-07,3353.268,3420.258,3345.05,3399.256,512952.34270346
2024-04-08,3399.256,3710.848,3395.506,3685.789,1438358.1222488
2024-04-09,3685.659,3730.074,3458.204,3507.631,926535.91139435
2024-04-10,3507.586,3552.489,3414.136,3513.125,553292.05087916
2024-04-11,3513.125,3618.083,3473.8,3501.245,506488.6460302
2024-04-12,3501.235,3552.826,3134.928,3219.976,849669.04282695
2024-04-13,3219.383,3302.246,2862.116,2954.041,1174868.9143731
2024-04-14,2952.99,3103.768,2901.348,3066.72,1286072.3126907
2024-04-15,3066.32,3281.142,3025.772,3107.538,894748.56347007
2024-04-16,3107.528,3128.822,2997.118,3103.11,778464.74584111
2024-04-17,3103.11,3124.146,2915.431,2998.66,738387.97185504
2024-04-18,2998.66,3095.892,2951.122,3066.69,580973.34103641
2024-04-19,3066.39,3126.926,2865.971,3097.98,879585.22768706
2024-04-20,3101.273,3170.909,3019.897,3153.056,359532.16208433
2024-04-21,3153.066,3197.544,3117.186,3145.955,298365.95521064
2024-04-22,3146.285,3236.52,3129.776,3198.287,377743.28085305
2024-04-23,3198.287,3264.687,3153.91,3209.154,295888.96730795
2024-04-24,3209.196,3291.934,3103.205,3146.902,510364.22443402
2024-04-25,3146.712,3189.749,3072.524,3168.841,556168.25942939
2024-04-26,3168.261,3173.579,3099.918,3153.371,272887.73920614
2024-04-27,3151.565,3280.587,3068.115,3239.792,363065.64494485
2024-04-28,3239.512,3356.729,3239.512,3304.246,328360.67625029
2024-04-29,3304.246,3310.818,3118.542,3176,572975.82403541
2024-04-30,3175.65,3249.62,2916.745,2983.956,881932.13832672
2024-05-01,2983.536,3026.515,2813.714,2963.538,904336.52704622
2024-05-02,2963.538,3016.15,2890.649,2996.64,513555.53815226
2024-05-03,2996.53,3128.356,2958.769,3110.956,535454.92970061
2024-05-04,3111.306,3168.275,3094.681,3121.821,276635.65555252
2024-05-05,3122.031,3171.871,3073.69,3136.645,286541.84727874
2024-05-06,3136.676,3220.823,3046.238,3085.172,513983.42277235
2024-05-07,3084.581,3129.881,3021.809,3051.118,368219.68190999
2024-05-08,3051.558,3052.789,2938.382,2971.079,383787.92872963
2024-05-09,2971.089,3029.204,2949.801,3019.907,287943.10720666
2024-05-10,3020.187,3058.48,2879.165,2905.648,404418.32983881
2024-05-11,2905.138,2943.889,2885.64,2918.118,158874.56620294
2024-05-12,2918.098,2953.528,2900.454,2927.95,130103.5234324
2024-05-13,2927.95,2994.732,2863.911,2951.065,520820.60654279
2024-05-14,2951.065,2959.578,2860.064,2894.957,383581.30565335
2024-05-15,2894.768,3030.85,2861.984,3015.228,486367.70237705
2024-05-16,3015.218,3042.333,2925.086,2940.855,475718.58100397
2024-05-17,2940.855,3121.248,2923.583,3087.36,546407.20619266
2024-05-18,3087.28,3147.461,3084.514,3116.33,260395.58910039
2024-05-19,3116.32,3137.132,3053.48,3069.975,234508.81564236
2024-05-20,3070.185,3644.664,3048,3644.664,1118017.2165162
2024-05-21,3647.305,3837.659,3608.541,3748.545,1798045.6630444
2024-05-22,3748.305,3820.134,3653.382,3772.925,937884.6717438
2024-05-23,3772.815,3945.829,3617.032,3841.74,1361749.607505
2024-05-24,3840.94,3844.398,3629.044,3735.892,819187.75485211
2024-05-25,3735.892,3777.918,3708.298,3745.203,222427.64599883
2024-05-26,3745.291,3880.794,3730.054,3851.461,387091.95252606
2024-05-27,3850.771,3973.341,3816.207,3886.662,850161.65519231
2024-05-28,3886.672,3926.653,3769.409,3838.367,859783.76324997
2024-05-29,3837.957,3882.924,3741.555,3773.674,536324.3101426
2024-05-30,3773.814,3823.858,3700.405,3750.047,387012.41461208
2024-05-31,3749.927,3844.298,3721.233,3781.005,450800.25764348
2024-06-01,3781.005,3818.55,3739.192,3812.114,228177.75820205
2024-06-02,3812.104,3835.329,3750.863,3781.085,307143.42237262
2024-06-03,3780.595,3849.072,3758.06,3772.819,427347.14026059
2024-06-04,3772.809,3831.313,3735.575,3812.97,347764.30240343
2024-06-05,3812.97,3887.499,3777.443,3848.245,511577.346603
2024-06-06,3848.245,3878.939,3760.131,3800.194,413839.69512902
2024-06-07,3800.074,3838.922,3597.048,3692.096,473328.07283152
2024-06-08,3692.133,3707.741,3660.168,3675.866,243080.89437396
2024-06-09,3675.856,3721.073,3666.193,3713.833,171687.91155312
2024-06-10,3714.363,3717.442,3643.883,3672.598,245322.05170818
2024-06-11,3672.598,3675.379,3430.355,3501.125,687777.63449733
2024-06-12,3501.135,3655.538,3461.724,3564.833,512363.20205526
2024-06-13,3565.173,3571.152,3433.135,3484.536,404431.06191156
2024-06-14,3484.526,3529.329,3360.559,3501.997,569176.38253305
2024-06-15,3501.757,3592.151,3460.944,3559.1,518258.24054283
2024-06-16,3559.1,3609.08,3539.024,3593.463,256478.27467861
2024-06-17,3593.473,3650.236,3464.276,3522.259,758673.23798593
2024-06-18,3522.869,3530.25,3370.392,3470.45,830841.87694675
2024-06-19,3473.089,3587.479,3464.368,3568.372,707702.54738422
2024-06-20,3568.562,3624.12,3483.664,3514.293,673317.48797986
2024-06-21,3514.303,3545.315,3444.545,3515.519,727730.28730793
2024-06-22,3515.309,3525.848,3473.404,3504.518,315784.73662651
2024-06-23,3504.518,3519.451,3414.572,3433.449,353467.71483096
2024-06-24,3433.459,3433.459,3243.397,3349.533,1023141.6679999
2024-06-25,3349.093,3427.59,3328.132,3400.388,650578.61882456
2024-06-26,3401.168,3425.338,3325.092,3387.232,568506.14971535
2024-06-27,3388.163,3473.523,3359.912,3443.599,503683.41500927
2024-06-28,3443.589,3483.784,3360.473,3376.278,454400.63167038
2024-06-29,3375.879,3402.993,3362.026,3383.239,198939.35898379
2024-06-30,3383.239,3429.512,3349.495,3408.155,261775.25197269
2024-07-01,3408.455,3519.678,3408.455,3456.929,500667.09207815
2024-07-02,3455.97,3460.136,3397.417,3415.686,295161.007793
2024-07-03,3415.417,3426.908,3247.711,3294.719,442874.92125681
2024-07-04,3293.96,3309.805,3089.001,3161.197,644276.72277678
2024-07-05,3161.197,3167.973,2821.891,2978.438,1024255.7064009
2024-07-06,2978.248,3080.836,2955.454,3057.182,401261.38809445
2024-07-07,3057.482,3078.785,2939.796,2959.394,322981.76564106
2024-07-08,2958.715,3072.141,2822.894,3025.918,731626.42806622
2024-07-09,3025.438,3111.921,3003.859,3060.819,536115.24281826
2024-07-10,3061.189,3149.99,3024.291,3095.762,493619.83610445
2024-07-11,3095.472,3216.798,3054.908,3109.657,540794.92945097
2024-07-12,3109.667,3158.417,3045.58,3120.273,452073.23050271
2024-07-13,3119.393,3170.624,3114.335,3165.938,196951.09549593
2024-07-14,3165.37,3256.705,3144.805,3255.164,330957.47414616
2024-07-15,3256.705,3447.755,3234.158,3422.11,636266.06044565
2024-07-16,3421.94,3499.574,3347.851,3437.379,790785.12771409
2024-07-17,3437.059,3518.106,3377.209,3412.697,587497.97626546
2024-07-18,3413.207,3489.695,3367.171,3421.845,461343.56889518
2024-07-19,3421.266,3541.239,3376.597,3512.865,579853.09614028
2024-07-20,3513.005,3540.66,3481.705,3516.576,266383.34280921
2024-07-21,3516.611,3529.823,3415.649,3521.104,374504.72938716
2024-07-22,3520.644,3561.2,3436.534,3462.558,484597.53323696
2024-07-23,3462.548,3540.425,3394.961,3467.666,843853.37740698
2024-07-24,3467.016,3500.4,3307.296,3335.573,508951.17854742
2024-07-25,3335.739,3341.308,3086.789,3176.688,904234.81495109
2024-07-26,3176.144,3285.501,3161.269,3265.09,575766.10933435
2024-07-27,3265.157,3327.773,3191.631,3283.511,420713.62835059
2024-07-28,3282.962,3288.672,3199.206,3263.356,224748.29255241
2024-07-29,3263.366,3396.081,3251.737,3344.632,577211.467931
2024-07-30,3345.392,3365.513,3232.82,3279.256,415378.00431378
2024-07-31,3280.086,3346.706,3212.685,3237.724,343947.04490929
2024-08-01,3237.734,3243.889,3077.697,3173.705,464210.37699379
2024-08-02,3173.795,3215.639,2965.21,3000.346,578218.17937229
2024-08-03,3000.346,3015.646,2857.949,2910.955,558719.34197377
2024-08-04,2911.395,2932.952,2630.386,2729.418,753787.01907236
2024-08-05,2730.118,2750.844,2159.998,2427.211,3695364.6206848
2024-08-06,2429.241,2550.054,2411.875,2493.747,1079661.8899674
2024-08-07,2492.887,2551.47,2324.498,2360.766,726596.2905346
2024-08-08,2360.946,2654.31,2314.128,2640.092,354490.17074469
2024-08-09,2638.271,2722.372,2553.141,2602.927,423584.20709542
2024-08-10,2603.557,2643.113,2575.588,2613.556,216081.36833238
2024-08-11,2613.186,2720.324,2541.225,2581.468,369365.8846653
2024-08-12,2581.028,2716.976,2511.285,2683.535,623806.75088099
2024-08-13,2683.535,2750.155,2612.366,2730.138,581819.90069153
2024-08-14,2730.538,2781.112,2636.245,2664.013,513596.42484254
2024-08-15,2664.44,2675.573,2523.209,2572.569,473742.9983027
2024-08-16,2572.569,2631.126,2554.124,2601.528,410197.73048388
2024-08-17,2601.358,2629.9,2587.621,2607.305,164735.12785024
2024-08-18,2608.125,2685.622,2594.784,2643.419,270125.7001467
2024-08-19,2643.809,2658.632,2564.524,2615.975,383510.0394817
2024-08-20,2616.496,2696.321,2555.852,2584.826,509473.39244841
2024-08-21,2584.256,2662.672,2536.601,2637.531,439565.88909661
2024-08-22,2637.255,2645.05,2584.805,2623.741,323557.10547943
2024-08-23,2623.741,2783.336,2618.187,2775.101,530521.72555583
2024-08-24,2775.101,2820.028,2728.29,2741.059,413047.41800866
2024-08-25,2740.379,2793.229,2734.417,2780.043,213663.9702872
2024-08-26,2780.673,2788.916,2667.507,2686.023,273215.69402413
2024-08-27,2686.023,2699.973,2421.826,2490.53,367640.69476568
2024-08-28,2489.78,2554.54,2404.398,2530.988,539954.85535724
2024-08-29,2530.998,2595.961,2510.176,2529.775,326067.95024742
2024-08-30,2529.915,2540.558,2431.889,2517.793,563319.31596585
2024-08-31,2517.803,2533.307,2492.355,2517.406,186943.61499882
2024-09-01,2517.416,2521.731,2437.891,2485.153,320603.61109715
2024-09-02,2485.003,2564.241,2399.856,2544.297,473343.43034577
2024-09-03,2544.297,2553.126,2434.831,2463.8,347547.34337282
2024-09-04,2464.457,2489.545,2310.826,2462.869,630940.05177843
2024-09-05,2462.779,2469.303,2348.159,2370.986,448309.59180205
2024-09-06,2371.966,2407.243,2149.961,2217.116,1039399.1241028
2024-09-07,2216.617,2310.699,2206.032,2264.594,434602.68066507
2024-09-08,2264.604,2309.109,2243.138,2280.372,315296.09321947
2024-09-09,2280.142,2378.419,2272.894,2368.916,584950.18021357
2024-09-10,2368.776,2395.556,2321.907,2374.514,406380.10435717
2024-09-11,2375.414,2398.68,2277.853,2342.851,520234.08363776
2024-09-12,2342.861,2391.714,2315.37,2348.972,340656.79168429
2024-09-13,2350.202,2464.632,2337.267,2447.729,389800.74032539
2024-09-14,2447.719,2458.743,2381.662,2416.995,230822.82219739
2024-09-15,2417.005,2430.442,2337.134,2353.104,239713.3747107
2024-09-16,2353.104,2353.241,2252.374,2290.175,628842.75601339
2024-09-17,2290.965,2393.525,2263.374,2348.001,504277.7016722
2024-09-18,2347.611,2364.12,2277.476,2332,513204.78503992
2024-09-19,2331.49,2494.448,2331.49,2461.971,657802.84364387
2024-09-20,2461.881,2571.849,2437.901,2545.999,684126.58813694
2024-09-21,2545.989,2587.623,2528.98,2561.806,317408.12746643
2024-09-22,2561.746,2632.177,2545.02,2546.36,394585.51802587
2024-09-23,2547.61,2702.082,2524.962,2655.867,651472.15224864
2024-09-24,2656.067,2667.33,2591.391,2647.638,557341.47668475
2024-09-25,2647.858,2673.383,2565.204,2580.581,457476.74077933
2024-09-26,2580.571,2666.123,2555.691,2638.924,520427.07172022
2024-09-27,2638.984,2728.465,2615.393,2694.485,481767.20463476
2024-09-28,2694.665,2708.87,2650.381,2670.994,247125.25884438
2024-09-29,2671.094,2683.958,2631.875,2665.563,250400.13396987
2024-09-30,2665.553,2673.123,2574.15,2609.715,459100.38135357
2024-10-01,2609.715,2658.176,2413.455,2471.097,799363.83744102
2024-10-02,2471.167,2498.29,2359.646,2378.371,563843.31091012
2024-10-03,2378.012,2403.009,2309.376,2350.138,567803.02336974
2024-10-04,2350.128,2440.756,2338.923,2424.326,432466.04180002
2024-10-05,2424.316,2428.277,2389.678,2403.029,217759.54506558
2024-10-06,2403.019,2457.377,2403.019,2417.419,200555.15879395
2024-10-07,2417.409,2520.219,2417.249,2454.034,498642.42196854
2024-10-08,2454.034,2464.434,2401.65,2454.771,414623.67172348
2024-10-09,2457.033,2471.797,2349.477,2376.377,440811.88158693
2024-10-10,2375.308,2417.245,2328.446,2384.502,509204.77122651
2024-10-11,2383.983,2470.594,2369.335,2449.677,433256.5031642
2024-10-12,2449.677,2485.834,2433.313,2479.246,297175.43843456
2024-10-13,2479.106,2488.928,2436.291,2463.999,228199.73952043
2024-10-14,2463.699,2640.919,2442.398,2616.561,776564.96018437
2024-10-15,2616.441,2687.77,2537.05,2587.773,776680.65594496
2024-10-16,2587.003,2646.885,2584.193,2613.501,526490.80735069
2024-10-17,2613.601,2647.36,2575.1,2602.883,475726.46575175
2024-10-18,2603.183,2675.172,2595.429,2642.156,589663.37596633
2024-10-19,2642.146,2662.817,2630.708,2642.702,236604.12917066
2024-10-20,2642.702,2719.612,2634.438,2714.554,401471.51754902
2024-10-21,2715.114,2768.261,2654.075,2674.556,665428.63110497
2024-10-22,2674.546,2683.642,2604.775,2632.473,539043.09041111
2024-10-23,2632.463,2642.196,2456.955,2502.095,632096.19271589
2024-10-24,2502.235,2559.054,2500.731,2537.241,533665.31744589
2024-10-25,2537.475,2563.851,2450.379,2490.499,698993.42984741
2024-10-26,2490.11,2504.233,2379.574,2485.44,541005.60243648
2024-10-27,2485.44,2524.313,2460.927,2511.02,313827.09847905
2024-10-28,2511.03,2587.873,2468.27,2566.992,734022.22688942
2024-10-29,2567.402,2681.173,2559.52,2635.813,880536.49177004
2024-10-30,2635.793,2721.038,2599.324,2658.929,890536.18226809
2024-10-31,2658.649,2669.352,2499.796,2518.297,747446.68435165
2024-11-01,2517.827,2584.949,2464.511,2511.486,774971.93426503
2024-11-02,2511.526,2523.351,2469.511,2490.742,255451.67305657
2024-11-03,2490.742,2495.566,2410.18,2459.85,503513.72058556
2024-11-04,2458.506,2489.016,2359.364,2404.573,520082.60576047
2024-11-05,2403.953,2479.008,2379.548,2434.498,623713.62315807
2024-11-06,2434.498,2746.137,2420.008,2736.951,1670851.4725238
2024-11-07,2737.141,2919.172,2701.326,2882.861,1412328.9954202
2024-11-08,2884.303,2984.841,2869.495,2960.783,1056213.4777058
2024-11-09,2961.113,3142.753,2954.542,3135.709,891933.95299718
2024-11-10,3135.049,3251.556,3070.583,3185.593,1591670.2071482
2024-11-11,3186.143,3373.854,3107.422,3346.03,1777145.3340078
2024-11-12,3346.21,3445.259,3210.364,3290.537,1910805.531272
2024-11-13,3289.317,3338.518,3121.37,3183.298,1492855.3997648
